LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion,feedback
3316,33,Male,Lahore,Referral,30,14,Warm,9,Tablet,Twitter,5,0,0.7,11,5,49,Good,1,The product is amazing!
11551,36,Male,Islamabad,Organic,58,13,Hot,3,Desktop,Google,2,0,0.7,14,4,33,Good,1,A decent product with good value.
15679,38,Female,Karachi,Organic,21,15,Cold,9,Desktop,ReferralSite,4,1,0.6,21,6,66,Good,1,It has improved my workflow significantly.
25918,34,Female,Islamabad,Email,42,11,Cold,0,Tablet,ReferralSite,5,2,0.5,24,9,20,Good,0,"I’m satisfied, but it’s not a fit for me."
13580,39,Female,Sialkot,Organic,11,7,Hot,5,Desktop,Facebook,5,0,0.2,20,8,92,No Payment,0,Disappointing experience.
4095,50,Female,Peshawar,Social Media,31,3,Cold,6,Desktop,Facebook,5,0,0.2,3,6,59,Good,0,It did not meet my expectations.
24800,35,Female,Multan,Organic,38,13,Cold,4,Mobile,ReferralSite,0,0,0.2,20,2,94,No Payment,0,"It’s passable, but I wouldn’t recommend it."
9846,37,Male,Islamabad,Organic,15,15,Warm,8,Desktop,Twitter,1,0,0.2,1,5,78,No Payment,1,A decent product with good value.
18763,46,Male,Lahore,Email,49,14,Hot,8,Mobile,Google,0,3,0.7,1,6,186,No Payment,1,A good choice for anyone considering it.
16830,51,Female,Sialkot,Organic,36,13,Hot,4,Tablet,Direct,2,1,0.4,7,7,134,Good,0,Not satisfied at all.
12323,54,Female,Karachi,Organic,34,13,Hot,5,Desktop,Google,4,2,0.8,14,7,60,No Payment,0,It did not meet my expectations.
14632,57,Male,Rawalpindi,Organic,40,9,Warm,7,Desktop,ReferralSite,1,1,0.7,5,4,170,Good,0,Not satisfied at all.
1633,44,Female,Islamabad,Organic,30,15,Cold,8,Tablet,Twitter,2,0,0.3,5,9,193,No Payment,1,"It’s nice to have, though not life-changing."
8050,33,Male,Islamabad,Organic,35,15,Warm,9,Mobile,Google,4,1,0.1,13,8,113,No Payment,1,The product works well for my needs.
21039,34,Female,Islamabad,Referral,55,15,Hot,3,Desktop,ReferralSite,5,1,0.3,14,4,23,No Payment,1,"Good quality, but there’s room for improvement."
16429,48,Female,Karachi,Social Media,35,13,Cold,9,Tablet,Google,4,0,0.4,22,7,156,Good,1,It’s a reliable product.
10327,34,Male,Multan,Referral,49,7,Cold,5,Desktop,Facebook,2,0,0.4,2,9,49,Good,0,It’s functional but needs improvements.
26065,31,Male,Rawalpindi,Referral,41,5,Hot,7,Tablet,Direct,3,3,0.3,7,10,40,No Payment,0,I expected more for the cost.
12425,32,Female,Karachi,Email,58,15,Hot,6,Mobile,Facebook,0,2,0.4,20,2,81,No Payment,1,This product is quite useful.
7304,46,Male,Islamabad,Email,49,15,Cold,9,Tablet,Twitter,2,2,0.3,4,8,51,No Payment,1,The product is amazing!
1098,21,Male,Karachi,Referral,29,13,Warm,10,Mobile,Google,3,1,0.2,6,2,64,No Payment,0,A bit underwhelming overall.
2463,55,Male,Lahore,Social Media,60,15,Hot,4,Desktop,Direct,0,2,0.2,21,6,177,Good,0,Not as reliable as I hoped.
11768,34,Female,Lahore,Email,55,12,Hot,7,Mobile,Facebook,0,1,0.6,6,5,152,No Payment,1,"Good quality, but there’s room for improvement."
19734,27,Female,Karachi,Email,44,12,Hot,10,Mobile,Google,5,0,0.7,7,10,56,Good,1,I am generally pleased with the purchase.
22827,38,Female,Sialkot,Referral,46,11,Warm,2,Desktop,ReferralSite,5,0,0.2,23,2,177,Good,0,I quite like the product.
24360,20,Female,Multan,Email,19,14,Cold,5,Mobile,ReferralSite,2,2,0.6,16,4,116,Good,0,Disappointing experience.
16975,39,Female,Lahore,Social Media,55,10,Hot,6,Tablet,ReferralSite,4,3,0.7,6,3,150,Good,0,"It’s decent, but not for me."
3133,38,Female,Quetta,Social Media,21,6,Cold,4,Tablet,ReferralSite,2,0,0.2,9,5,57,No Payment,0,It did not meet my expectations.
10977,23,Female,Rawalpindi,Email,43,2,Cold,7,Mobile,ReferralSite,0,1,0.2,4,3,132,No Payment,0,This product didn’t work well for me.
11343,28,Male,Lahore,Email,33,4,Warm,6,Tablet,ReferralSite,0,2,0.1,9,9,171,Good,0,It’s functional but needs improvements.
25256,41,Male,Lahore,Email,19,8,Cold,1,Mobile,Direct,4,0,0.4,8,9,134,Good,0,Feels like it’s missing something.
3555,36,Female,Karachi,Referral,59,13,Hot,10,Mobile,Google,2,0,0.3,9,3,107,No Payment,1,It has improved my workflow significantly.
6415,46,Male,Quetta,Referral,36,7,Hot,5,Tablet,Google,2,3,0.5,16,8,51,No Payment,0,Not satisfied at all.
9912,31,Male,Islamabad,Referral,51,15,Hot,10,Tablet,Facebook,5,0,0.3,6,0,159,Good,1,"Satisfied overall, no major complaints."
11962,57,Male,Gujranwala,Email,38,9,Warm,9,Tablet,Facebook,3,3,0.3,1,9,25,No Payment,0,This product didn’t work well for me.
11113,42,Male,Lahore,Organic,10,15,Hot,6,Mobile,ReferralSite,3,3,0.6,13,4,21,No Payment,1,"Happy with the purchase, though not exceptional."
1612,50,Female,Lahore,Email,50,14,Cold,6,Tablet,Direct,1,1,0.5,5,8,165,No Payment,1,It does the job as advertised.
9046,41,Male,Rawalpindi,Referral,46,9,Warm,7,Mobile,Twitter,3,3,0.3,19,10,25,Good,0,Disappointing experience.
3689,34,Female,Karachi,Email,51,15,Cold,6,Desktop,Facebook,2,2,0.1,19,4,77,Good,1,The quality is impressive for the price.
20950,60,Female,Peshawar,Referral,26,5,Hot,2,Mobile,Twitter,0,2,0.4,17,2,157,No Payment,0,"I’m satisfied, but it’s not a fit for me."
10061,31,Female,Faisalabad,Social Media,49,15,Hot,3,Tablet,Twitter,0,1,0.2,2,9,126,Good,0,Not satisfied at all.
21371,55,Female,Peshawar,Social Media,48,2,Warm,1,Desktop,ReferralSite,1,0,0.3,18,0,42,Good,0,"It’s useful, but not for my current situation."
21893,55,Female,Quetta,Organic,51,8,Warm,4,Mobile,Direct,4,2,0.7,11,3,139,Good,0,Not a fan of the design.
10297,23,Male,Islamabad,Organic,6,6,Cold,5,Desktop,ReferralSite,0,1,0.4,3,10,111,Good,0,Disappointing experience.
18536,42,Male,Karachi,Social Media,42,14,Hot,8,Tablet,Facebook,3,1,0.6,23,4,30,No Payment,1,A good choice for anyone considering it.
18960,31,Male,Quetta,Organic,59,12,Cold,7,Tablet,Direct,0,3,0.3,18,5,191,Good,0,Not a fan of the design.
24895,48,Female,Rawalpindi,Social Media,15,10,Warm,5,Desktop,Direct,1,3,0.7,21,4,79,No Payment,0,"It’s just okay, not great."
14555,42,Female,Karachi,Social Media,6,13,Cold,6,Mobile,Google,1,3,0.7,23,5,97,No Payment,1,It has improved my workflow significantly.
2350,41,Male,Lahore,Referral,30,14,Cold,6,Mobile,Google,0,3,0.6,3,8,200,Good,1,The product works well for my needs.
3745,23,Female,Lahore,Social Media,36,13,Cold,2,Tablet,Google,0,0,0.4,7,1,62,No Payment,0,A bit underwhelming overall.
22260,57,Male,Quetta,Organic,45,8,Cold,4,Desktop,Google,2,1,0.8,17,2,66,Good,0,It did not meet my expectations.
14412,35,Female,Rawalpindi,Referral,39,10,Hot,5,Mobile,Direct,5,2,0.3,10,0,186,Good,0,Could have been better.
23573,50,Male,Islamabad,Organic,19,13,Cold,10,Tablet,ReferralSite,4,1,0.4,22,9,24,Good,1,I really liked the product.
14919,49,Male,Lahore,Email,9,13,Cold,9,Desktop,Facebook,5,1,0.7,10,6,24,No Payment,1,It has improved my workflow significantly.
3296,43,Male,Karachi,Organic,56,13,Cold,7,Desktop,Google,3,1,0.4,24,6,37,Good,1,A decent product with good value.
13331,60,Female,Karachi,Social Media,44,4,Hot,8,Desktop,Twitter,4,3,0.5,20,1,24,No Payment,0,"It’s useful, but not for my current situation."
24022,31,Male,Islamabad,Referral,33,15,Hot,7,Tablet,Google,3,1,0.4,3,9,121,No Payment,1,The quality is impressive for the price.
2162,59,Female,Lahore,Email,19,4,Hot,3,Tablet,ReferralSite,2,1,0.7,14,6,175,No Payment,0,It’s functional but needs improvements.
25143,53,Male,Sialkot,Email,58,5,Cold,9,Mobile,Google,4,3,0.4,10,4,46,Good,0,Not a fan of the design.
13757,30,Female,Sialkot,Email,40,10,Hot,8,Tablet,ReferralSite,4,0,0.6,2,3,96,No Payment,0,Could have been better.
1454,56,Female,Sialkot,Social Media,39,6,Cold,0,Mobile,ReferralSite,5,3,0.8,3,4,154,No Payment,0,Could have been better.
11994,53,Female,Peshawar,Referral,36,6,Warm,6,Tablet,Facebook,4,1,0.2,2,1,105,Good,0,I don't like the product.
12497,38,Female,Islamabad,Social Media,43,11,Hot,9,Mobile,Google,2,2,0.5,12,1,68,No Payment,1,"Satisfied overall, no major complaints."
4754,47,Female,Karachi,Email,48,11,Hot,0,Desktop,Direct,1,2,0.7,13,5,91,Good,0,"I like it, but the price is too high."
14624,28,Female,Quetta,Organic,25,3,Cold,8,Desktop,Facebook,2,3,0.6,18,6,40,No Payment,0,Could have been better.
2246,23,Male,Multan,Email,38,14,Hot,0,Mobile,Facebook,3,2,0.5,7,6,112,Good,0,"I like it, but the price is too high."
15258,46,Female,Gujranwala,Social Media,11,7,Hot,5,Tablet,Facebook,1,3,0.2,21,6,83,Good,0,"Not terrible, but I’ve seen better."
16690,49,Female,Islamabad,Social Media,36,15,Hot,0,Mobile,Google,0,2,0.7,21,3,148,Good,0,"Not terrible, but I’ve seen better."
11479,28,Female,Peshawar,Referral,39,15,Cold,2,Tablet,Twitter,2,1,0.6,4,2,150,Good,0,I quite like the product.
14833,24,Female,Islamabad,Organic,41,7,Warm,6,Desktop,Facebook,1,2,0.5,16,7,67,No Payment,0,"It’s passable, but I wouldn’t recommend it."
10317,32,Female,Lahore,Organic,12,14,Hot,9,Tablet,Direct,3,2,0.3,15,10,46,No Payment,1,Very satisfied with the service.
15047,43,Female,Karachi,Social Media,37,14,Warm,5,Desktop,ReferralSite,5,0,0.1,6,3,107,No Payment,0,Not as reliable as I hoped.
9772,34,Female,Islamabad,Referral,49,11,Hot,3,Desktop,ReferralSite,2,1,0.7,24,1,89,No Payment,1,"It’s nice to have, though not life-changing."
21728,23,Male,Faisalabad,Email,11,14,Cold,2,Desktop,Google,2,1,0.4,20,4,109,Good,0,"I’m satisfied, but it’s not a fit for me."
21964,42,Male,Islamabad,Social Media,6,11,Cold,1,Mobile,Google,0,1,0.8,13,2,26,Good,0,"It’s decent, but not for me."
1827,21,Female,Islamabad,Social Media,19,11,Hot,2,Desktop,Direct,5,3,0.4,18,10,34,No Payment,0,Didn’t quite work as expected.
7008,26,Male,Islamabad,Email,32,14,Hot,5,Tablet,Google,3,2,0.5,24,1,193,No Payment,1,Great experience!
14610,36,Female,Lahore,Organic,60,13,Hot,5,Desktop,Direct,4,1,0.2,18,4,179,Good,1,"Happy with the purchase, though not exceptional."
13289,33,Male,Rawalpindi,Organic,12,7,Cold,1,Mobile,ReferralSite,4,3,0.1,2,4,123,Good,0,Didn’t quite work as expected.
6734,45,Male,Lahore,Organic,45,13,Warm,9,Tablet,Google,1,3,0.3,3,8,122,No Payment,1,"Satisfied overall, no major complaints."
4968,37,Male,Islamabad,Email,11,15,Cold,10,Mobile,ReferralSite,1,0,0.4,12,2,163,No Payment,0,"Not terrible, but I’ve seen better."
25320,38,Male,Islamabad,Referral,36,7,Cold,4,Desktop,Google,5,3,0.2,21,10,184,Good,0,The product is not bad.
14597,52,Female,Sialkot,Email,11,6,Cold,3,Mobile,ReferralSite,4,0,0.5,11,2,129,Good,0,This product didn’t work well for me.
19636,43,Male,Faisalabad,Organic,8,11,Warm,9,Mobile,Facebook,1,1,0.8,23,4,143,Good,0,"It’s useful, but not for my current situation."
22589,55,Female,Islamabad,Referral,20,3,Hot,2,Tablet,Direct,5,0,0.3,12,10,114,Good,0,"It’s okay, but not worth the price."
201,41,Male,Karachi,Social Media,50,3,Warm,0,Desktop,Facebook,3,2,0.2,22,6,188,Good,0,The product has potential.
7574,40,Female,Karachi,Referral,32,11,Hot,4,Mobile,ReferralSite,4,0,0.6,4,4,143,Good,1,Great experience!
3913,34,Male,Islamabad,Referral,58,12,Hot,10,Mobile,Facebook,5,2,0.7,2,4,121,Good,1,The product works well for my needs.
9766,31,Male,Lahore,Social Media,59,14,Cold,10,Tablet,Twitter,3,3,0.3,1,8,129,Good,1,It does the job as advertised.
25580,32,Female,Karachi,Referral,35,13,Hot,5,Mobile,Direct,3,1,0.4,19,5,124,Good,1,The product works well for my needs.
18178,36,Female,Karachi,Referral,8,12,Hot,7,Tablet,Google,1,0,0.8,9,5,104,No Payment,0,I expected more for the cost.
13243,40,Female,Karachi,Email,47,14,Warm,6,Desktop,Google,0,2,0.7,1,8,180,Good,1,Very satisfied with the service.
742,40,Male,Rawalpindi,Referral,15,4,Warm,0,Desktop,Direct,5,1,0.6,15,9,182,Good,0,"It’s useful, but not for my current situation."
21210,31,Female,Peshawar,Referral,35,14,Hot,0,Desktop,Google,4,3,0.5,2,7,176,No Payment,0,"It’s useful, but not for my current situation."
18516,22,Female,Lahore,Email,16,5,Cold,8,Tablet,Direct,2,0,0.4,21,6,117,No Payment,0,The product has potential.
892,32,Female,Islamabad,Social Media,58,14,Cold,9,Desktop,Facebook,2,1,0.6,1,9,134,No Payment,1,It has improved my workflow significantly.
875,30,Male,Karachi,Email,33,5,Cold,8,Mobile,Direct,0,2,0.7,15,3,26,No Payment,0,I might look for alternatives.
3192,37,Female,Islamabad,Social Media,23,14,Cold,10,Tablet,Facebook,1,0,0.3,18,10,75,No Payment,1,A decent product with good value.
19927,59,Male,Sialkot,Social Media,35,12,Warm,3,Tablet,ReferralSite,5,3,0.5,19,4,123,Good,0,It did not meet my expectations.
18382,42,Male,Faisalabad,Email,56,7,Hot,6,Mobile,ReferralSite,0,1,0.8,5,8,188,No Payment,0,"It’s useful, but not for my current situation."
16351,46,Female,Karachi,Referral,46,14,Cold,6,Tablet,Google,2,3,0.2,5,6,163,No Payment,1,I use it regularly and it meets my expectations.
19744,35,Female,Lahore,Organic,9,15,Cold,6,Desktop,Twitter,3,2,0.4,19,9,146,Good,1,The quality is impressive for the price.
19653,36,Female,Quetta,Social Media,21,15,Hot,10,Mobile,Direct,3,0,0.4,14,6,28,No Payment,0,I quite like the product.
14822,48,Female,Rawalpindi,Referral,47,14,Hot,7,Tablet,Direct,4,1,0.7,2,6,82,Good,0,"It’s just okay, not great."
13802,50,Female,Lahore,Email,19,13,Hot,0,Tablet,Facebook,1,1,0.5,7,9,195,No Payment,0,The product quality is okay.
20318,56,Female,Islamabad,Organic,43,13,Cold,8,Mobile,Facebook,1,0,0.5,14,4,157,No Payment,0,The quality is below average.
19836,43,Male,Faisalabad,Organic,43,8,Hot,3,Mobile,Google,0,3,0.2,4,4,159,No Payment,0,The experience was frustrating.
17243,38,Male,Islamabad,Email,50,12,Hot,1,Tablet,Twitter,1,1,0.2,14,4,193,No Payment,1,I really liked the product.
19939,33,Female,Gujranwala,Social Media,31,11,Warm,2,Tablet,Google,4,2,0.1,7,7,124,No Payment,0,Not as reliable as I hoped.
19520,48,Male,Karachi,Referral,45,14,Warm,6,Tablet,ReferralSite,4,3,0.7,8,9,55,Good,1,A decent product with good value.
1979,34,Male,Faisalabad,Organic,40,7,Cold,6,Desktop,ReferralSite,4,1,0.4,14,10,28,Good,0,I expected more for the cost.
9718,39,Female,Islamabad,Organic,36,14,Hot,3,Mobile,Direct,2,0,0.5,10,3,114,Good,1,The quality is impressive for the price.
3506,57,Male,Faisalabad,Referral,52,5,Cold,1,Mobile,ReferralSite,2,2,0.6,2,2,119,Good,0,Could have been better.
8988,27,Male,Islamabad,Email,18,10,Hot,6,Desktop,Facebook,0,1,0.2,15,3,118,No Payment,0,The experience was frustrating.
15538,49,Female,Gujranwala,Referral,55,9,Hot,5,Mobile,Google,3,2,0.6,6,3,146,Good,0,The quality is below average.
2223,50,Male,Faisalabad,Organic,12,6,Cold,7,Mobile,Facebook,3,3,0.7,7,9,131,No Payment,0,"It’s decent, but not for me."
22647,31,Male,Multan,Organic,19,7,Hot,3,Desktop,Twitter,5,3,0.4,15,1,113,Good,0,Feels like it’s missing something.
7426,38,Male,Gujranwala,Referral,36,14,Hot,1,Mobile,ReferralSite,4,2,0.8,4,3,73,Good,0,This product didn’t work well for me.
14656,20,Male,Peshawar,Social Media,5,11,Hot,5,Desktop,Google,5,2,0.5,15,7,193,Good,0,"It’s okay, but not worth the price."
9584,25,Female,Lahore,Organic,33,13,Hot,1,Mobile,Facebook,1,3,0.3,1,0,187,No Payment,1,This is exactly what I was looking for.
9516,32,Male,Lahore,Organic,43,14,Hot,7,Mobile,ReferralSite,0,0,0.4,18,6,59,Good,1,This product is quite useful.
9354,41,Male,Islamabad,Referral,42,2,Warm,1,Tablet,Direct,0,3,0.8,15,4,140,Good,0,It’s functional but needs improvements.
4263,24,Male,Peshawar,Email,35,10,Cold,4,Tablet,Twitter,2,0,0.7,6,9,37,Good,0,Not as reliable as I hoped.
24220,56,Female,Sialkot,Organic,59,7,Warm,8,Mobile,Direct,4,0,0.8,19,3,52,No Payment,0,"It’s passable, but I wouldn’t recommend it."
7000,31,Male,Gujranwala,Organic,8,6,Hot,5,Tablet,ReferralSite,4,1,0.4,18,0,23,Good,0,It did not meet my expectations.
22804,40,Female,Islamabad,Email,24,15,Warm,9,Tablet,Google,3,0,0.5,21,5,55,No Payment,1,I really liked the product.
8561,50,Male,Islamabad,Referral,12,8,Hot,10,Mobile,ReferralSite,0,0,0.2,17,0,153,No Payment,0,I don't like the product.
21117,32,Female,Lahore,Organic,32,14,Hot,9,Tablet,ReferralSite,0,2,0.2,1,3,50,Good,1,I am generally pleased with the purchase.
12019,40,Female,Lahore,Referral,22,13,Cold,10,Mobile,Direct,5,3,0.8,23,8,120,No Payment,1,Very satisfied with the service.
7755,29,Female,Islamabad,Social Media,31,13,Hot,10,Desktop,ReferralSite,2,3,0.4,22,8,21,Good,1,"Good quality, but there’s room for improvement."
427,22,Female,Karachi,Referral,14,8,Cold,5,Mobile,Twitter,5,0,0.2,19,10,49,No Payment,0,Not a fan of the design.
11123,59,Male,Islamabad,Referral,29,2,Hot,6,Tablet,ReferralSite,2,0,0.4,1,1,61,No Payment,0,It’s functional but needs improvements.
9119,39,Female,Karachi,Referral,57,15,Cold,10,Desktop,Direct,4,2,0.2,7,10,181,No Payment,1,This is exactly what I was looking for.
7551,59,Male,Islamabad,Referral,20,14,Cold,5,Desktop,ReferralSite,5,0,0.6,13,4,199,Good,0,Feels like it’s missing something.
12676,43,Female,Karachi,Email,28,15,Hot,7,Mobile,Direct,0,2,0.2,5,9,90,Good,1,"Happy with the purchase, though not exceptional."
4848,36,Male,Gujranwala,Social Media,36,9,Cold,0,Desktop,Twitter,2,2,0.2,12,3,196,Good,0,"It’s decent, but not for me."
18387,37,Male,Lahore,Social Media,58,12,Hot,0,Mobile,Twitter,5,2,0.2,4,0,117,No Payment,1,"Satisfied overall, no major complaints."
18980,36,Female,Islamabad,Email,45,12,Hot,10,Desktop,ReferralSite,2,0,0.7,19,1,186,No Payment,1,"Happy with the purchase, though not exceptional."
25287,32,Male,Karachi,Organic,29,13,Warm,9,Tablet,ReferralSite,0,1,0.7,23,9,127,No Payment,1,Very satisfied with the service.
7752,27,Female,Karachi,Organic,31,12,Hot,6,Tablet,Twitter,1,2,0.5,24,8,93,Good,1,"It’s nice to have, though not life-changing."
11970,47,Female,Islamabad,Social Media,60,13,Warm,6,Mobile,ReferralSite,1,0,0.2,11,4,57,No Payment,1,The quality is impressive for the price.
13078,30,Female,Lahore,Social Media,13,15,Hot,8,Mobile,Facebook,0,1,0.5,22,10,171,Good,1,It has improved my workflow significantly.
8758,47,Male,Karachi,Organic,24,11,Hot,4,Tablet,Direct,4,3,0.1,2,5,179,No Payment,0,I expected more for the cost.
15729,32,Male,Lahore,Social Media,17,15,Hot,10,Tablet,Facebook,1,1,0.2,14,10,28,No Payment,1,Great experience!
2217,36,Female,Karachi,Organic,48,4,Warm,10,Desktop,Twitter,5,3,0.2,2,2,39,No Payment,0,Not as reliable as I hoped.
2251,40,Male,Quetta,Social Media,18,10,Hot,10,Mobile,Twitter,0,2,0.6,8,5,20,No Payment,0,The product has potential.
5632,37,Male,Rawalpindi,Referral,47,6,Hot,0,Tablet,Direct,5,3,0.5,19,7,163,Good,0,I don't like the product.
21166,55,Male,Lahore,Organic,55,11,Hot,1,Mobile,ReferralSite,5,2,0.4,3,0,153,Good,0,A bit underwhelming overall.
2875,37,Female,Rawalpindi,Email,37,6,Warm,4,Mobile,Twitter,0,3,0.6,22,5,191,Good,0,I might look for alternatives.
3307,30,Male,Peshawar,Social Media,25,13,Hot,7,Tablet,Google,5,3,0.2,8,8,164,No Payment,0,"It’s just okay, not great."
8181,47,Male,Islamabad,Organic,16,14,Hot,9,Desktop,Google,0,0,0.6,17,8,130,No Payment,1,I am generally pleased with the purchase.
8784,55,Female,Karachi,Organic,11,12,Cold,4,Mobile,ReferralSite,4,1,0.5,3,7,137,Good,0,The experience was frustrating.
25561,36,Female,Islamabad,Email,27,15,Hot,10,Tablet,ReferralSite,1,0,0.5,5,5,187,Good,1,"Happy with the purchase, though not exceptional."
23981,34,Female,Multan,Referral,17,8,Cold,7,Tablet,Twitter,0,0,0.6,2,3,38,Good,0,I expected more for the cost.
9113,23,Female,Islamabad,Social Media,57,2,Warm,0,Tablet,Google,5,3,0.5,17,2,189,No Payment,0,"Not terrible, but I’ve seen better."
25437,28,Male,Gujranwala,Social Media,45,11,Cold,6,Tablet,Twitter,3,3,0.7,4,4,21,Good,0,Not satisfied at all.
5154,42,Male,Faisalabad,Social Media,33,4,Cold,3,Mobile,Direct,5,3,0.4,7,6,131,Good,0,I quite like the product.
14105,38,Male,Islamabad,Social Media,34,15,Hot,1,Mobile,Facebook,5,0,0.2,7,2,133,Good,1,I am generally pleased with the purchase.
18532,37,Male,Sialkot,Referral,20,7,Cold,3,Mobile,ReferralSite,2,3,0.5,18,10,199,No Payment,0,The product has potential.
7269,49,Male,Faisalabad,Organic,13,10,Cold,6,Desktop,Direct,1,0,0.4,9,4,117,Good,0,Feels like it’s missing something.
1687,41,Female,Lahore,Social Media,24,5,Hot,4,Mobile,Facebook,3,2,0.4,23,6,159,Good,0,"Not terrible, but I’ve seen better."
2838,47,Female,Islamabad,Referral,13,8,Cold,9,Mobile,Facebook,4,0,0.5,2,10,53,No Payment,0,I expected more for the cost.
25650,56,Male,Islamabad,Organic,28,13,Warm,0,Tablet,Direct,4,3,0.2,21,10,20,Good,0,"It’s okay, but not worth the price."
6234,49,Female,Lahore,Social Media,52,10,Cold,5,Mobile,Facebook,0,3,0.2,6,10,178,No Payment,0,I might look for alternatives.
18827,29,Male,Rawalpindi,Social Media,47,5,Warm,5,Desktop,Facebook,2,2,0.3,10,0,49,Good,0,"I’m satisfied, but it’s not a fit for me."
285,23,Male,Sialkot,Referral,42,8,Hot,7,Desktop,Google,1,1,0.1,15,6,41,No Payment,0,Disappointing experience.
24438,48,Male,Lahore,Social Media,21,15,Hot,10,Mobile,Google,1,0,0.2,8,6,80,Good,1,"Happy with the purchase, though not exceptional."
10844,53,Male,Islamabad,Organic,56,7,Warm,10,Desktop,ReferralSite,1,3,0.6,18,4,166,No Payment,0,"It’s nice, but not what I need."
22113,58,Male,Gujranwala,Referral,40,10,Cold,5,Desktop,Facebook,5,3,0.1,20,4,174,No Payment,0,The experience was frustrating.
17799,30,Female,Karachi,Email,40,14,Hot,0,Desktop,Twitter,3,0,0.2,22,10,22,Good,1,"Good quality, but there’s room for improvement."
8226,36,Male,Islamabad,Social Media,7,6,Warm,3,Desktop,Facebook,4,2,0.5,1,2,20,No Payment,0,Feels like it’s missing something.
19079,42,Female,Karachi,Email,47,6,Cold,10,Mobile,ReferralSite,2,3,0.6,15,5,73,Good,0,The product is not bad.
16292,52,Male,Gujranwala,Email,26,13,Warm,3,Tablet,Facebook,1,0,0.3,21,3,185,Good,0,Could have been better.
7096,33,Male,Lahore,Email,17,14,Warm,8,Mobile,ReferralSite,0,2,0.3,9,5,193,Good,1,The quality is impressive for the price.
13841,41,Female,Peshawar,Referral,50,9,Cold,6,Desktop,Direct,1,1,0.5,6,1,116,No Payment,0,Didn’t quite work as expected.
15169,41,Female,Lahore,Referral,18,13,Warm,8,Mobile,Direct,0,1,0.2,9,5,22,Good,1,The quality is impressive for the price.
17673,41,Female,Sialkot,Email,23,12,Hot,10,Tablet,Google,0,3,0.8,19,10,111,Good,0,The product has potential.
1748,45,Female,Rawalpindi,Email,39,2,Cold,10,Tablet,Twitter,3,1,0.5,10,7,121,Good,0,I might look for alternatives.
24861,27,Male,Gujranwala,Email,8,12,Warm,8,Mobile,Google,4,3,0.4,21,2,53,No Payment,0,Disappointing experience.
24018,31,Female,Lahore,Referral,15,13,Cold,8,Mobile,ReferralSite,2,2,0.2,15,9,183,No Payment,1,This is exactly what I was looking for.
5436,40,Female,Quetta,Referral,54,8,Warm,9,Desktop,ReferralSite,4,1,0.4,21,4,104,No Payment,0,Not a fan of the design.
24214,32,Male,Multan,Email,22,11,Hot,0,Tablet,ReferralSite,1,3,0.6,6,9,103,No Payment,0,Could have been better.
15178,26,Female,Lahore,Social Media,51,12,Hot,2,Tablet,Google,5,1,0.2,10,0,44,Good,1,Very satisfied with the service.
12876,51,Female,Multan,Social Media,18,3,Cold,3,Desktop,Facebook,2,2,0.3,9,2,59,Good,0,The product has potential.
8911,27,Male,Faisalabad,Referral,56,11,Warm,3,Tablet,Google,0,1,0.3,24,3,65,Good,0,The product has potential.
20690,36,Female,Karachi,Email,38,13,Hot,4,Tablet,Google,5,2,0.8,14,9,89,No Payment,1,I am generally pleased with the purchase.
10547,26,Female,Gujranwala,Email,33,7,Cold,10,Mobile,Direct,0,0,0.5,11,1,38,Good,0,"It’s okay, but not worth the price."
25898,31,Male,Islamabad,Email,54,14,Hot,5,Desktop,Twitter,5,3,0.5,2,3,75,Good,1,The quality is impressive for the price.
21774,42,Male,Rawalpindi,Social Media,55,9,Warm,10,Mobile,Twitter,4,3,0.4,3,8,181,No Payment,0,"It’s just okay, not great."
23871,58,Male,Rawalpindi,Social Media,57,10,Warm,1,Tablet,Facebook,2,2,0.7,5,10,198,Good,0,"A good product, but I’m not ready to buy."
23131,40,Male,Lahore,Social Media,42,15,Cold,7,Desktop,Direct,1,3,0.1,17,4,182,Good,1,"Solid product, works as expected."
16609,34,Male,Lahore,Social Media,52,15,Hot,5,Tablet,Facebook,4,0,0.5,15,3,81,Good,1,I really liked the product.
2932,48,Female,Islamabad,Referral,38,10,Cold,8,Tablet,Google,1,1,0.6,12,5,136,No Payment,0,The quality is below average.
21653,23,Male,Lahore,Referral,21,7,Warm,7,Desktop,Google,2,1,0.5,1,3,145,Good,0,A bit underwhelming overall.
7843,25,Male,Lahore,Email,59,3,Hot,7,Desktop,Direct,5,0,0.7,7,5,29,Good,0,Not a fan of the design.
18437,41,Male,Islamabad,Organic,18,13,Cold,8,Mobile,Google,4,2,0.5,11,6,100,No Payment,1,"Good quality, but there’s room for improvement."
24067,36,Female,Karachi,Referral,33,14,Hot,9,Mobile,Direct,0,2,0.3,8,9,93,Good,1,I am generally pleased with the purchase.
24378,34,Female,Karachi,Email,45,13,Hot,3,Tablet,Direct,5,2,0.6,17,10,39,No Payment,1,"Happy with the purchase, though not exceptional."
14536,44,Male,Islamabad,Social Media,5,15,Warm,8,Mobile,Google,0,2,0.5,7,7,124,No Payment,1,"It’s nice to have, though not life-changing."
