LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion,feedback
21894,46,Male,Karachi,Social Media,6,4,Warm,9,Tablet,Google,5,1,0.2,12,7,152,No Payment,0,The product has potential.
21895,52,Male,Lahore,Email,15,8,Cold,5,Desktop,Google,5,2,0.6,12,3,36,No Payment,0,The product has potential.
21896,36,Female,Islamabad,Email,5,5,Warm,9,Tablet,Facebook,1,0,0.8,15,5,82,Good,0,The product has potential.
21897,35,Female,Karachi,Referral,35,11,Hot,2,Mobile,Direct,5,0,0.4,8,1,182,Good,1,"Good quality, but there’s room for improvement."
21898,20,Female,Karachi,Referral,43,9,Hot,4,Tablet,Google,2,3,0.4,14,1,80,No Payment,0,It did not meet my expectations.
21899,29,Male,Gujranwala,Referral,25,2,Hot,10,Mobile,ReferralSite,4,1,0.7,20,10,27,Good,0,Disappointing experience.
21900,27,Female,Faisalabad,Social Media,52,4,Hot,7,Desktop,Twitter,0,2,0.3,5,4,138,No Payment,0,Feels like it’s missing something.
21901,25,Male,Karachi,Email,58,6,Hot,4,Desktop,Facebook,0,1,0.6,2,5,179,No Payment,0,I expected more for the cost.
21902,44,Female,Quetta,Email,26,7,Cold,2,Desktop,Direct,1,2,0.8,18,1,24,No Payment,0,Not satisfied at all.
21903,45,Male,Multan,Organic,44,10,Hot,10,Mobile,Direct,5,2,0.8,14,6,84,No Payment,0,It’s functional but needs improvements.
21904,48,Female,Gujranwala,Referral,11,9,Hot,0,Desktop,Twitter,2,0,0.2,24,1,55,Good,0,"I’m satisfied, but it’s not a fit for me."
21905,34,Female,Gujranwala,Social Media,21,7,Warm,10,Mobile,Facebook,2,1,0.6,3,0,157,No Payment,0,"It’s useful, but not for my current situation."
21906,28,Female,Islamabad,Social Media,55,10,Warm,2,Desktop,Facebook,1,0,0.4,16,3,119,Good,0,"It’s okay, but not worth the price."
21907,59,Female,Islamabad,Social Media,41,10,Warm,10,Tablet,Facebook,1,3,0.5,1,5,191,Good,0,"A good product, but I’m not ready to buy."
21908,20,Female,Islamabad,Email,38,7,Hot,4,Desktop,Twitter,3,1,0.3,11,10,72,No Payment,0,"It’s okay, but not worth the price."
21909,38,Female,Quetta,Email,34,9,Cold,0,Mobile,Facebook,0,2,0.2,14,8,164,No Payment,0,"I like it, but the price is too high."
21910,41,Male,Islamabad,Social Media,18,8,Cold,4,Tablet,ReferralSite,4,2,0.8,23,0,200,Good,0,I expected more for the cost.
21911,49,Male,Faisalabad,Referral,16,12,Warm,7,Tablet,Facebook,5,2,0.3,5,3,43,No Payment,0,This product didn’t work well for me.
21912,41,Female,Gujranwala,Referral,55,12,Hot,0,Desktop,Twitter,2,0,0.4,15,0,198,Good,0,"It’s decent, but not for me."
21913,56,Female,Multan,Organic,60,13,Cold,10,Mobile,Google,5,1,0.2,16,7,155,No Payment,0,"I’m satisfied, but it’s not a fit for me."
21914,55,Female,Sialkot,Social Media,59,11,Warm,2,Mobile,Google,2,1,0.6,6,9,35,Good,0,"It’s decent, but not for me."
21915,54,Female,Sialkot,Referral,16,12,Warm,10,Tablet,ReferralSite,0,0,0.7,10,2,25,Good,0,Not satisfied at all.
21916,48,Male,Rawalpindi,Email,60,4,Hot,5,Mobile,Google,2,3,0.1,22,9,166,No Payment,0,"It’s decent, but not for me."
21917,40,Female,Lahore,Social Media,43,9,Cold,8,Mobile,Direct,0,0,0.7,7,7,152,Good,0,Didn’t quite work as expected.
21918,56,Male,Quetta,Referral,54,3,Warm,6,Tablet,Direct,0,2,0.2,22,9,113,No Payment,0,"It’s okay, but not worth the price."
21919,31,Male,Gujranwala,Social Media,59,10,Cold,0,Mobile,ReferralSite,1,0,0.5,13,1,88,No Payment,0,It did not meet my expectations.
21920,25,Female,Multan,Referral,12,7,Warm,1,Mobile,Google,5,3,0.8,18,9,67,No Payment,0,"I’m satisfied, but it’s not a fit for me."
21921,30,Female,Gujranwala,Referral,49,6,Warm,1,Desktop,ReferralSite,5,0,0.1,14,10,144,Good,0,The product is not bad.
21922,57,Male,Quetta,Organic,59,6,Hot,6,Mobile,Direct,4,2,0.1,14,5,192,No Payment,0,It’s functional but needs improvements.
21923,57,Female,Gujranwala,Social Media,55,2,Cold,3,Desktop,Twitter,5,3,0.5,18,1,189,Good,0,The product quality is okay.
21924,47,Male,Quetta,Organic,30,2,Warm,9,Desktop,Direct,2,2,0.1,12,5,24,No Payment,0,"It’s decent, but not for me."
21925,39,Male,Rawalpindi,Email,25,3,Hot,5,Tablet,ReferralSite,2,0,0.6,6,8,175,No Payment,0,I don't like the product.
21926,30,Female,Faisalabad,Social Media,14,11,Hot,6,Desktop,Google,5,2,0.3,10,8,167,No Payment,0,Not as reliable as I hoped.
21927,45,Male,Karachi,Referral,8,4,Cold,10,Tablet,Twitter,5,1,0.5,5,10,194,No Payment,0,It did not meet my expectations.
21928,22,Female,Multan,Organic,6,9,Cold,9,Mobile,Twitter,5,2,0.7,17,3,119,Good,0,Could have been better.
21929,34,Female,Rawalpindi,Organic,52,3,Hot,8,Desktop,Google,3,1,0.6,11,7,131,Good,0,"Not terrible, but I’ve seen better."
21930,35,Female,Gujranwala,Organic,43,14,Hot,8,Tablet,Direct,2,3,0.3,16,2,120,Good,0,The product is not bad.
21931,46,Female,Peshawar,Referral,7,13,Hot,2,Mobile,Direct,5,1,0.6,13,7,92,Good,0,"It’s just okay, not great."
21932,31,Male,Quetta,Referral,21,3,Cold,9,Mobile,Google,1,2,0.7,15,0,139,No Payment,0,"It’s passable, but I wouldn’t recommend it."
21933,20,Female,Peshawar,Organic,58,8,Cold,0,Desktop,Twitter,5,2,0.6,22,5,141,Good,0,"Not terrible, but I’ve seen better."
21934,29,Male,Quetta,Organic,59,6,Hot,2,Tablet,Direct,1,0,0.8,18,3,126,No Payment,0,"It’s nice, but not what I need."
21935,49,Male,Quetta,Organic,52,15,Hot,9,Mobile,Google,4,2,0.6,1,8,197,Good,0,A bit underwhelming overall.
21936,43,Female,Karachi,Social Media,43,10,Hot,7,Mobile,Twitter,3,2,0.6,2,2,147,Good,0,This product didn’t work well for me.
21937,42,Female,Rawalpindi,Referral,55,6,Hot,7,Tablet,Google,1,1,0.6,16,8,62,No Payment,0,I expected more for the cost.
21938,53,Female,Quetta,Social Media,8,3,Warm,10,Desktop,ReferralSite,3,1,0.7,16,2,116,Good,0,"It’s okay, but not worth the price."
21939,31,Female,Rawalpindi,Referral,34,15,Hot,7,Desktop,Twitter,4,3,0.7,17,9,138,No Payment,0,It’s functional but needs improvements.
21940,24,Male,Quetta,Social Media,45,6,Hot,10,Tablet,Direct,0,3,0.6,2,1,117,Good,0,Not a fan of the design.
21941,36,Female,Sialkot,Referral,58,3,Cold,5,Mobile,Twitter,4,1,0.2,22,9,21,No Payment,0,Not a fan of the design.
21942,49,Female,Peshawar,Email,32,9,Cold,7,Mobile,Facebook,0,1,0.5,20,0,51,No Payment,0,"It’s just okay, not great."
21943,49,Female,Quetta,Social Media,51,9,Hot,6,Tablet,Facebook,1,0,0.1,12,5,171,Good,0,Didn’t quite work as expected.
21944,21,Female,Islamabad,Organic,32,3,Cold,1,Desktop,Twitter,0,0,0.2,1,10,170,Good,0,The product is not bad.
21945,58,Female,Gujranwala,Referral,36,13,Warm,1,Mobile,ReferralSite,0,3,0.6,6,6,122,Good,0,The experience was frustrating.
21946,28,Female,Karachi,Referral,6,12,Cold,7,Tablet,ReferralSite,4,1,0.2,24,0,173,No Payment,0,I expected more for the cost.
21947,20,Male,Rawalpindi,Email,21,12,Cold,4,Tablet,Google,0,0,0.6,19,10,83,No Payment,0,I expected more for the cost.
21948,48,Male,Peshawar,Referral,14,9,Warm,0,Desktop,ReferralSite,0,1,0.6,17,8,192,No Payment,0,A bit underwhelming overall.
21949,27,Male,Quetta,Email,29,5,Hot,5,Tablet,ReferralSite,0,2,0.2,5,10,195,No Payment,0,The product is not bad.
21950,25,Male,Lahore,Referral,22,10,Hot,9,Desktop,Google,5,1,0.8,12,6,21,No Payment,0,"I’m satisfied, but it’s not a fit for me."
21951,42,Male,Sialkot,Organic,57,7,Hot,1,Desktop,Google,3,0,0.5,13,6,109,No Payment,0,"It’s useful, but not for my current situation."
21952,30,Female,Sialkot,Organic,55,4,Cold,10,Tablet,Facebook,3,3,0.8,22,6,184,No Payment,0,The product quality is okay.
21953,34,Female,Sialkot,Email,35,11,Cold,4,Desktop,Facebook,0,0,0.6,9,8,148,No Payment,0,"It’s passable, but I wouldn’t recommend it."
21954,55,Male,Faisalabad,Social Media,60,4,Hot,3,Desktop,ReferralSite,0,3,0.2,5,4,80,No Payment,0,Not satisfied at all.
21955,20,Female,Peshawar,Organic,8,8,Cold,2,Mobile,Google,4,3,0.4,2,7,185,No Payment,0,I expected more for the cost.
21956,31,Male,Multan,Social Media,28,12,Cold,4,Desktop,ReferralSite,0,2,0.3,22,4,145,Good,0,Could have been better.
21957,32,Male,Karachi,Referral,32,2,Hot,10,Tablet,Facebook,5,2,0.1,13,3,50,Good,0,"It’s just okay, not great."
21958,47,Female,Lahore,Organic,37,12,Warm,1,Mobile,Twitter,4,2,0.3,2,2,193,Good,0,Feels like it’s missing something.
21959,30,Female,Islamabad,Referral,5,7,Warm,0,Tablet,Facebook,1,2,0.6,8,10,166,Good,0,Not satisfied at all.
21960,26,Male,Rawalpindi,Social Media,29,8,Warm,1,Mobile,ReferralSite,1,2,0.3,16,2,53,No Payment,0,Not satisfied at all.
21961,58,Male,Multan,Social Media,30,14,Hot,2,Desktop,Facebook,5,0,0.5,1,8,71,No Payment,0,It did not meet my expectations.
21962,30,Female,Quetta,Email,22,3,Warm,7,Mobile,ReferralSite,3,3,0.5,1,5,63,Good,0,"I like it, but the price is too high."
21963,24,Female,Gujranwala,Referral,45,2,Warm,8,Desktop,Twitter,0,0,0.5,3,5,64,Good,0,"It’s passable, but I wouldn’t recommend it."
21964,42,Male,Islamabad,Social Media,6,11,Cold,1,Mobile,Google,0,1,0.8,13,2,26,Good,0,"It’s decent, but not for me."
21965,53,Female,Islamabad,Organic,7,9,Hot,6,Desktop,Twitter,5,3,0.6,18,9,57,Good,0,I might look for alternatives.
21966,27,Male,Rawalpindi,Email,15,6,Hot,5,Tablet,Direct,2,3,0.3,8,0,190,No Payment,0,Not as reliable as I hoped.
21967,53,Female,Sialkot,Referral,57,15,Warm,2,Desktop,Direct,0,2,0.2,6,4,73,Good,0,I don't like the product.
21968,56,Male,Faisalabad,Organic,55,12,Cold,1,Tablet,ReferralSite,5,3,0.2,11,0,197,Good,0,"A good product, but I’m not ready to buy."
21969,51,Male,Sialkot,Social Media,46,4,Cold,5,Tablet,ReferralSite,3,1,0.7,19,7,68,No Payment,0,"A good product, but I’m not ready to buy."
21970,20,Female,Quetta,Social Media,11,11,Hot,10,Mobile,Google,1,2,0.4,13,4,80,Good,0,"Not terrible, but I’ve seen better."
21971,43,Male,Karachi,Referral,51,3,Cold,9,Mobile,Facebook,2,2,0.1,14,0,112,No Payment,0,The product is not bad.
21972,56,Female,Gujranwala,Referral,55,11,Warm,2,Desktop,Facebook,2,0,0.3,4,5,124,Good,0,"It’s useful, but not for my current situation."
21973,26,Male,Rawalpindi,Organic,60,15,Warm,2,Desktop,Twitter,0,3,0.5,6,5,117,Good,0,"I like it, but the price is too high."
21974,47,Female,Faisalabad,Organic,58,4,Cold,10,Mobile,Facebook,0,2,0.3,13,7,53,Good,0,A bit underwhelming overall.
21975,26,Female,Karachi,Organic,48,5,Hot,8,Desktop,Facebook,4,1,0.3,9,7,71,No Payment,0,Not a fan of the design.
21976,27,Female,Peshawar,Social Media,53,8,Cold,8,Desktop,Facebook,2,2,0.2,1,8,105,No Payment,0,The product has potential.
21977,52,Female,Islamabad,Social Media,53,14,Hot,9,Desktop,Twitter,1,0,0.8,4,3,91,No Payment,0,Not satisfied at all.
21978,47,Female,Peshawar,Email,40,6,Hot,10,Tablet,Google,2,2,0.1,1,2,119,No Payment,0,"I like it, but the price is too high."
21979,33,Male,Islamabad,Referral,30,7,Cold,1,Desktop,Direct,2,1,0.4,20,6,104,No Payment,0,I don't like the product.
21980,54,Female,Sialkot,Social Media,54,2,Warm,1,Mobile,Facebook,5,0,0.5,7,7,132,Good,0,The experience was frustrating.
21981,43,Male,Multan,Referral,23,8,Hot,3,Desktop,Facebook,5,1,0.4,18,10,149,Good,0,"It’s okay, but not worth the price."
21982,41,Male,Rawalpindi,Social Media,16,3,Hot,1,Tablet,Google,4,1,0.4,24,7,161,No Payment,0,"It’s just okay, not great."
21983,55,Male,Peshawar,Referral,18,4,Warm,7,Tablet,Twitter,1,0,0.3,15,6,189,Good,0,The experience was frustrating.
21984,55,Male,Faisalabad,Organic,31,7,Cold,9,Desktop,Facebook,4,1,0.5,12,4,70,No Payment,0,I quite like the product.
21985,25,Male,Faisalabad,Social Media,23,12,Warm,7,Tablet,ReferralSite,4,1,0.4,11,6,109,Good,0,A bit underwhelming overall.
21986,57,Female,Lahore,Social Media,50,10,Hot,8,Desktop,Direct,2,1,0.3,2,3,75,Good,0,This product didn’t work well for me.
21987,40,Female,Faisalabad,Social Media,28,10,Warm,1,Desktop,Facebook,1,1,0.5,17,0,163,No Payment,0,I quite like the product.
21988,56,Male,Gujranwala,Social Media,28,3,Warm,8,Mobile,Google,0,2,0.8,8,0,172,Good,0,The product is not bad.
21989,49,Male,Quetta,Social Media,29,15,Hot,1,Mobile,Google,5,2,0.5,4,0,42,Good,0,The experience was frustrating.
21990,50,Male,Quetta,Social Media,14,2,Hot,4,Mobile,Direct,4,2,0.3,9,5,134,Good,0,Not a fan of the design.
21991,30,Male,Quetta,Email,27,15,Warm,10,Tablet,ReferralSite,5,0,0.4,7,5,176,Good,0,"A good product, but I’m not ready to buy."
21992,26,Female,Faisalabad,Email,60,8,Hot,3,Tablet,Facebook,4,2,0.3,13,7,20,Good,0,Disappointing experience.
21993,44,Female,Multan,Referral,55,8,Warm,10,Desktop,Facebook,2,3,0.8,21,1,100,Good,0,Could have been better.
21994,55,Female,Sialkot,Social Media,21,15,Warm,6,Desktop,ReferralSite,4,1,0.6,6,6,108,Good,0,The experience was frustrating.
21995,53,Male,Sialkot,Email,13,12,Warm,0,Mobile,Twitter,5,1,0.2,18,5,194,No Payment,0,"It’s decent, but not for me."
21996,22,Male,Faisalabad,Organic,15,11,Warm,6,Mobile,ReferralSite,0,3,0.5,2,5,121,No Payment,0,"It’s okay, but not worth the price."
21997,23,Male,Lahore,Referral,30,11,Warm,3,Desktop,Google,3,3,0.6,10,8,42,No Payment,0,The experience was frustrating.
21998,41,Female,Gujranwala,Email,27,15,Cold,5,Tablet,ReferralSite,5,3,0.5,9,9,116,No Payment,0,A bit underwhelming overall.
21999,35,Female,Gujranwala,Social Media,51,3,Hot,0,Desktop,Direct,3,3,0.3,15,0,93,Good,0,"It’s useful, but not for my current situation."
22000,50,Male,Rawalpindi,Email,56,9,Cold,1,Desktop,ReferralSite,0,1,0.5,22,7,51,Good,0,Not as reliable as I hoped.
22001,54,Male,Peshawar,Email,6,14,Cold,9,Mobile,ReferralSite,4,2,0.2,12,5,31,Good,0,"It’s decent, but not for me."
22002,58,Female,Gujranwala,Organic,31,13,Hot,1,Mobile,Direct,4,2,0.6,12,5,85,No Payment,0,I might look for alternatives.
22003,33,Female,Karachi,Referral,19,2,Hot,6,Desktop,Direct,4,2,0.5,3,8,70,No Payment,0,"Not terrible, but I’ve seen better."
22004,24,Male,Gujranwala,Email,7,2,Warm,1,Mobile,Direct,5,3,0.7,14,1,115,No Payment,0,"It’s nice, but not what I need."
22005,55,Female,Sialkot,Social Media,24,8,Hot,7,Tablet,Google,4,2,0.7,3,4,185,No Payment,0,"It’s okay, but not worth the price."
22006,44,Female,Gujranwala,Organic,21,4,Warm,1,Desktop,Direct,1,3,0.5,8,2,157,No Payment,0,"I like it, but the price is too high."
22007,58,Female,Gujranwala,Email,10,15,Hot,3,Mobile,Twitter,1,3,0.7,7,10,174,Good,0,"Not terrible, but I’ve seen better."
22008,29,Male,Karachi,Organic,30,10,Hot,1,Tablet,ReferralSite,5,3,0.8,6,4,183,Good,0,I don't like the product.
22009,52,Male,Sialkot,Social Media,58,4,Cold,8,Mobile,Google,4,0,0.5,20,1,64,Good,0,"Not terrible, but I’ve seen better."
22010,57,Male,Rawalpindi,Social Media,34,14,Hot,7,Desktop,Direct,4,2,0.3,3,3,26,No Payment,0,I might look for alternatives.
22011,50,Female,Islamabad,Organic,46,15,Warm,10,Mobile,Google,2,3,0.4,12,7,171,Good,1,It has improved my workflow significantly.
22012,31,Female,Karachi,Organic,16,14,Hot,6,Tablet,Twitter,3,1,0.2,14,2,179,No Payment,0,The product is not bad.
22013,52,Female,Quetta,Social Media,38,14,Warm,7,Mobile,Direct,0,2,0.4,2,4,83,No Payment,0,I might look for alternatives.
22014,37,Female,Sialkot,Email,23,15,Cold,3,Desktop,Facebook,0,0,0.7,16,7,90,Good,0,"A good product, but I’m not ready to buy."
22015,41,Female,Peshawar,Social Media,42,3,Warm,5,Mobile,Facebook,5,1,0.6,15,9,116,Good,0,"It’s just okay, not great."
22016,39,Male,Faisalabad,Referral,24,14,Hot,4,Mobile,Facebook,2,3,0.2,20,0,141,Good,0,The quality is below average.
22017,23,Male,Faisalabad,Organic,26,14,Hot,5,Desktop,Facebook,2,3,0.5,9,4,90,No Payment,0,It’s functional but needs improvements.
22018,26,Male,Gujranwala,Referral,18,14,Cold,4,Desktop,Google,3,2,0.6,3,3,177,Good,0,I expected more for the cost.
22019,52,Male,Lahore,Social Media,55,14,Cold,7,Tablet,Google,4,2,0.3,15,10,185,No Payment,0,Feels like it’s missing something.
22020,28,Male,Quetta,Email,28,12,Hot,10,Desktop,ReferralSite,3,1,0.5,12,9,43,Good,0,The quality is below average.
22021,30,Male,Multan,Social Media,46,11,Cold,7,Tablet,Twitter,4,3,0.7,19,8,171,No Payment,0,Could have been better.
22022,50,Male,Multan,Organic,13,15,Warm,3,Tablet,ReferralSite,4,2,0.7,7,3,26,Good,0,The product is not bad.
22023,30,Female,Islamabad,Social Media,45,14,Warm,3,Desktop,Facebook,5,3,0.4,5,5,37,No Payment,0,Feels like it’s missing something.
22024,20,Female,Multan,Social Media,26,9,Cold,3,Desktop,Twitter,5,2,0.6,22,0,191,No Payment,0,The experience was frustrating.
22025,23,Male,Rawalpindi,Email,31,9,Warm,10,Mobile,Google,2,0,0.6,17,6,102,Good,0,Could have been better.
22026,31,Female,Sialkot,Email,46,14,Hot,9,Tablet,Direct,3,0,0.4,17,7,153,Good,0,This product didn’t work well for me.
22027,55,Female,Lahore,Email,51,4,Hot,9,Tablet,Twitter,4,0,0.4,12,0,84,Good,0,The product quality is okay.
22028,33,Female,Islamabad,Email,47,14,Cold,0,Mobile,Google,5,2,0.8,6,3,55,No Payment,0,Not as reliable as I hoped.
22029,59,Male,Multan,Referral,11,11,Cold,4,Mobile,Twitter,4,3,0.7,11,1,128,No Payment,0,Not satisfied at all.
22030,38,Male,Multan,Social Media,7,6,Cold,9,Tablet,Direct,4,3,0.6,12,6,125,Good,0,Could have been better.
22031,54,Male,Islamabad,Email,56,13,Cold,7,Tablet,Direct,1,0,0.4,3,8,170,Good,0,The product is not bad.
22032,28,Female,Multan,Email,19,7,Cold,8,Desktop,Direct,0,2,0.5,15,6,168,Good,0,Not a fan of the design.
22033,60,Female,Karachi,Social Media,29,2,Warm,9,Tablet,Facebook,2,3,0.7,13,7,52,No Payment,0,It did not meet my expectations.
22034,34,Female,Karachi,Social Media,43,10,Hot,2,Mobile,Facebook,5,1,0.4,10,0,124,No Payment,0,Didn’t quite work as expected.
22035,28,Female,Rawalpindi,Organic,11,12,Cold,1,Desktop,ReferralSite,5,2,0.2,4,1,173,No Payment,0,Feels like it’s missing something.
22036,29,Male,Karachi,Referral,50,13,Cold,3,Tablet,ReferralSite,5,3,0.4,17,8,94,Good,0,"I like it, but the price is too high."
22037,23,Female,Gujranwala,Referral,30,11,Hot,3,Tablet,Direct,2,3,0.6,6,10,65,No Payment,0,It’s functional but needs improvements.
22038,36,Female,Sialkot,Social Media,56,5,Cold,8,Mobile,ReferralSite,0,3,0.5,1,3,87,Good,0,A bit underwhelming overall.
22039,25,Female,Quetta,Email,48,8,Hot,0,Tablet,ReferralSite,4,2,0.7,17,6,119,Good,0,I don't like the product.
22040,37,Male,Rawalpindi,Referral,13,12,Cold,6,Tablet,Google,1,1,0.5,2,8,178,Good,0,"It’s just okay, not great."
22041,37,Male,Quetta,Email,37,11,Warm,10,Tablet,Facebook,0,2,0.2,13,9,171,No Payment,0,It did not meet my expectations.
22042,51,Male,Peshawar,Social Media,54,14,Warm,7,Tablet,ReferralSite,1,3,0.5,8,5,114,Good,0,The product quality is okay.
22043,37,Male,Karachi,Social Media,40,10,Warm,0,Mobile,ReferralSite,3,3,0.1,5,4,171,Good,0,I expected more for the cost.
22044,33,Female,Islamabad,Organic,53,15,Cold,8,Desktop,Direct,0,2,0.6,16,1,168,Good,0,"I’m satisfied, but it’s not a fit for me."
22045,28,Female,Quetta,Referral,51,11,Warm,3,Mobile,Direct,0,3,0.8,7,0,79,Good,0,The experience was frustrating.
22046,53,Female,Gujranwala,Referral,33,10,Warm,10,Mobile,ReferralSite,2,0,0.8,18,0,107,Good,0,Not satisfied at all.
22047,27,Male,Quetta,Social Media,27,15,Cold,2,Tablet,Google,0,2,0.2,17,1,61,No Payment,0,"It’s nice, but not what I need."
22048,24,Female,Karachi,Referral,7,10,Hot,7,Tablet,Facebook,2,3,0.6,13,0,161,No Payment,0,"It’s passable, but I wouldn’t recommend it."
22049,46,Male,Rawalpindi,Social Media,47,5,Cold,0,Mobile,Direct,0,2,0.4,19,2,72,No Payment,0,"Not terrible, but I’ve seen better."
22050,43,Male,Rawalpindi,Referral,38,7,Cold,4,Desktop,Google,0,1,0.3,3,7,44,No Payment,0,I might look for alternatives.
22051,56,Male,Islamabad,Email,58,15,Hot,0,Desktop,Google,4,0,0.8,12,8,188,No Payment,0,It did not meet my expectations.
22052,58,Female,Lahore,Referral,58,14,Warm,7,Mobile,Direct,0,1,0.5,10,10,123,No Payment,0,"It’s just okay, not great."
22053,32,Male,Multan,Referral,32,4,Cold,3,Desktop,Google,4,1,0.5,7,4,106,Good,0,The experience was frustrating.
22054,20,Male,Gujranwala,Email,60,11,Cold,0,Tablet,ReferralSite,3,0,0.7,5,5,143,Good,0,"It’s useful, but not for my current situation."
22055,28,Male,Rawalpindi,Social Media,27,4,Warm,8,Tablet,Facebook,1,2,0.2,24,5,199,Good,0,I quite like the product.
22056,60,Male,Peshawar,Organic,48,9,Cold,1,Desktop,Facebook,4,1,0.6,12,5,181,No Payment,0,I expected more for the cost.
22057,20,Male,Rawalpindi,Organic,59,5,Hot,7,Tablet,Facebook,1,1,0.2,1,8,78,No Payment,0,I don't like the product.
22058,28,Male,Karachi,Referral,7,3,Cold,1,Desktop,Google,1,3,0.2,3,8,37,Good,0,"I’m satisfied, but it’s not a fit for me."
22059,22,Male,Rawalpindi,Referral,31,5,Cold,7,Desktop,ReferralSite,2,0,0.2,16,9,93,No Payment,0,The quality is below average.
22060,60,Female,Sialkot,Organic,16,14,Warm,8,Mobile,Google,2,1,0.4,1,7,104,No Payment,0,Could have been better.
22061,33,Male,Islamabad,Referral,42,5,Hot,3,Desktop,ReferralSite,0,3,0.4,17,0,166,Good,0,"It’s useful, but not for my current situation."
22062,23,Female,Gujranwala,Organic,37,7,Hot,2,Mobile,Direct,1,0,0.6,21,1,149,No Payment,0,I might look for alternatives.
22063,37,Male,Multan,Social Media,25,11,Cold,10,Tablet,Facebook,3,3,0.4,10,10,35,No Payment,0,The quality is below average.
22064,29,Female,Gujranwala,Email,46,10,Hot,0,Mobile,Facebook,1,2,0.4,3,3,92,No Payment,0,The product has potential.
22065,34,Female,Peshawar,Referral,57,10,Warm,0,Desktop,Google,5,3,0.7,8,9,23,Good,0,This product didn’t work well for me.
22066,28,Male,Quetta,Social Media,42,15,Cold,5,Desktop,Twitter,0,1,0.4,8,4,182,Good,0,"It’s useful, but not for my current situation."
22067,28,Male,Faisalabad,Organic,13,11,Cold,7,Tablet,Google,3,3,0.8,12,3,160,No Payment,0,It’s functional but needs improvements.
22068,48,Male,Rawalpindi,Referral,18,9,Cold,9,Desktop,ReferralSite,5,1,0.7,8,3,142,Good,0,"It’s just okay, not great."
22069,51,Male,Peshawar,Social Media,45,5,Warm,0,Mobile,ReferralSite,4,2,0.4,23,3,65,No Payment,0,Not as reliable as I hoped.
22070,42,Male,Karachi,Referral,13,14,Cold,2,Mobile,ReferralSite,3,0,0.3,15,3,63,No Payment,0,This product didn’t work well for me.
22071,28,Female,Faisalabad,Social Media,56,15,Cold,5,Desktop,ReferralSite,2,1,0.3,15,5,106,Good,0,It did not meet my expectations.
22072,26,Male,Gujranwala,Email,52,6,Cold,8,Desktop,ReferralSite,0,1,0.8,17,8,137,No Payment,0,"It’s nice, but not what I need."
22073,35,Male,Sialkot,Organic,56,4,Hot,2,Mobile,ReferralSite,2,2,0.4,7,8,70,No Payment,0,The product quality is okay.
22074,43,Male,Gujranwala,Referral,44,13,Hot,3,Desktop,Google,5,3,0.4,19,0,74,Good,0,"It’s useful, but not for my current situation."
22075,32,Female,Gujranwala,Social Media,36,13,Cold,6,Tablet,ReferralSite,0,3,0.2,6,5,64,No Payment,0,I quite like the product.
22076,22,Male,Rawalpindi,Referral,28,10,Hot,8,Mobile,Direct,1,2,0.2,16,0,34,Good,0,"Not terrible, but I’ve seen better."
22077,28,Male,Rawalpindi,Referral,52,7,Hot,6,Tablet,Google,4,1,0.5,12,8,84,No Payment,0,"It’s passable, but I wouldn’t recommend it."
22078,52,Male,Peshawar,Social Media,52,10,Hot,3,Mobile,ReferralSite,3,2,0.4,13,4,118,No Payment,0,I expected more for the cost.
22079,25,Female,Islamabad,Email,5,3,Hot,9,Desktop,Google,2,3,0.6,20,4,166,Good,0,A bit underwhelming overall.
22080,46,Female,Gujranwala,Referral,56,2,Cold,9,Desktop,ReferralSite,5,0,0.7,22,10,133,Good,0,The quality is below average.
22081,41,Female,Lahore,Referral,13,3,Cold,9,Desktop,Facebook,5,0,0.2,18,0,147,No Payment,0,"It’s nice, but not what I need."
22082,23,Male,Quetta,Referral,42,11,Warm,3,Desktop,Facebook,4,3,0.5,21,10,85,No Payment,0,Not a fan of the design.
22083,46,Male,Multan,Organic,45,3,Warm,7,Tablet,Google,5,0,0.3,18,2,95,No Payment,0,A bit underwhelming overall.
22084,36,Female,Karachi,Organic,58,6,Hot,4,Tablet,Twitter,1,3,0.2,9,9,28,Good,0,I quite like the product.
22085,45,Female,Peshawar,Organic,12,13,Hot,6,Mobile,Direct,5,0,0.1,18,1,83,Good,0,I expected more for the cost.
22086,32,Male,Karachi,Referral,5,9,Cold,0,Mobile,Direct,0,0,0.2,15,5,84,Good,0,Not satisfied at all.
22087,20,Female,Sialkot,Email,30,9,Cold,7,Mobile,ReferralSite,4,3,0.8,18,2,71,No Payment,0,Feels like it’s missing something.
22088,23,Male,Faisalabad,Referral,43,11,Warm,10,Tablet,Twitter,2,0,0.5,21,7,112,Good,0,The experience was frustrating.
22089,42,Male,Quetta,Referral,36,8,Hot,6,Desktop,Facebook,5,3,0.8,13,7,130,No Payment,0,It did not meet my expectations.
22090,58,Female,Lahore,Email,21,4,Cold,7,Mobile,Twitter,0,3,0.3,2,0,111,Good,0,"It’s useful, but not for my current situation."
22091,34,Male,Gujranwala,Referral,20,14,Warm,3,Mobile,ReferralSite,5,1,0.2,6,2,150,No Payment,0,I expected more for the cost.
